instance_id,deck_id,platform,mode,version,effective_date,card_name,card_variant,card_type,suit,color,rank,quantity,card_key,equip_slot,distance_modifier,source,source_type,verification_status,verified_date,notes
sgs-mobile-20260725-102,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,8,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-103,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无中生有,无,锦囊牌,♥,红,8,1,sgs_trick_wuzhongshengyou,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-104,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪,无,基本牌,♥,红,8,1,sgs_basic_shan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-105,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,9,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-106,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无中生有,无,锦囊牌,♥,红,9,1,sgs_trick_wuzhongshengyou,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-107,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪,无,基本牌,♥,红,9,1,sgs_basic_shan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-108,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♥,红,10,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-109,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♥,红,10,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-110,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,火杀,无,基本牌,♥,红,10,1,sgs_basic_huosha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-111,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♥,红,J,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-112,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无中生有,无,锦囊牌,♥,红,J,1,sgs_trick_wuzhongshengyou,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-113,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪,无,基本牌,♥,红,J,1,sgs_basic_shan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-114,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,桃,无,基本牌,♥,红,Q,1,sgs_basic_tao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-115,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,过河拆桥,无,锦囊牌,♥,红,Q,1,sgs_trick_guohechaiqiao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-116,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪,无,基本牌,♥,红,Q,1,sgs_basic_shan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-117,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪电,EX扩展,锦囊牌,♥,红,Q,1,sgs_delayed_shandian,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户补充确认：EX扩展牌，点数同上一行；本牌堆正常包含；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-118,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪,无,基本牌,♥,红,K,1,sgs_basic_shan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-119,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,爪黄飞电,无,装备牌,♥,红,K,1,sgs_mount_defensive,defense_horse,+1,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-120,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无懈可击,无,锦囊牌,♥,红,K,1,sgs_trick_wuxiekeji,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-121,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,决斗,无,锦囊牌,♠,黑,A,1,sgs_trick_juedou,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）；用户移动版决斗实际牌局记录确认：目标先响应、双方交替打出【杀】、普通/火/雷杀均可满足“打出一张【杀】”（USER_CONFIRMED_MOBILE_RULE，2026-08-09）
sgs-mobile-20260725-122,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,闪电,无,锦囊牌,♠,黑,A,1,sgs_delayed_shandian,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-123,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,古锭刀,无,装备牌,♠,黑,A,1,sgs_weapon_gudingdao,weapon,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-124,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雌雄双股剑,无,装备牌,♠,黑,2,1,sgs_weapon_cixiongshuanggujian,weapon,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-125,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,八卦阵,无,装备牌,♠,黑,2,1,sgs_armor_baguazhen,armor,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-126,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,藤甲,无,装备牌,♠,黑,2,1,sgs_armor_tengjia,armor,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-127,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,寒冰剑,EX扩展,装备牌,♠,黑,2,1,sgs_weapon_hanbingjian,weapon,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户补充确认：EX扩展牌，点数同上一行；本牌堆正常包含；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-128,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,过河拆桥,无,锦囊牌,♠,黑,3,1,sgs_trick_guohechaiqiao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-129,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,顺手牵羊,无,锦囊牌,♠,黑,3,1,sgs_trick_shunshouqianyang,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-130,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,酒,无,基本牌,♠,黑,3,1,sgs_basic_jiu,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-131,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,过河拆桥,无,锦囊牌,♠,黑,4,1,sgs_trick_guohechaiqiao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-132,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,顺手牵羊,无,锦囊牌,♠,黑,4,1,sgs_trick_shunshouqianyang,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-133,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♠,黑,4,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-134,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,青龙偃月刀,无,装备牌,♠,黑,5,1,sgs_weapon_qinglongyanyuedao,weapon,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-135,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,绝影,无,装备牌,♠,黑,5,1,sgs_mount_defensive,defense_horse,+1,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-136,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♠,黑,5,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-137,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,乐不思蜀,无,锦囊牌,♠,黑,6,1,sgs_delayed_lebusi,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-138,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,青釭剑,无,装备牌,♠,黑,6,1,sgs_weapon_qinggangjian,weapon,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-139,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♠,黑,6,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-140,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♠,黑,7,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-141,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,南蛮入侵,无,锦囊牌,♠,黑,7,1,sgs_trick_nanmanruqin,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-142,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♠,黑,7,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-143,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♠,黑,8,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-144,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♠,黑,8,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-145,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,雷杀,无,基本牌,♠,黑,8,1,sgs_basic_leisha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-146,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♠,黑,9,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-147,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♠,黑,9,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-148,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,酒,无,基本牌,♠,黑,9,1,sgs_basic_jiu,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-149,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♠,黑,10,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-150,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,杀,无,基本牌,♠,黑,10,1,sgs_basic_sha,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
